0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000011, 0.000014, 0.000018, 0.000023, 0.000028, 0.000035, 0.000044, 0.000055, 0.000068, 0.000084, 0.000104, 0.000128, 0.000157, 0.000193, 0.000235, 0.000286, 0.000345, 0.000414, 0.000493, 0.000583, 0.000684, 0.000792, 0.000907, 0.001024, 0.001137, 0.001240, 0.001322, 0.001376, 0.001393, 0.001367, 0.001295, 0.001183, 0.001038, 0.000875, 0.000710, 0.000556, 0.000423, 0.000315, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000011, 0.000014, 0.000017, 0.000021, 0.000025, 0.000030, 0.000036, 0.000043, 0.000051, 0.000061, 0.000073, 0.000087, 0.000104, 0.000125, 0.000149, 0.000179, 0.000214, 0.000257, 0.000307, 0.000365, 0.000434, 0.000512, 0.000601, 0.000700, 0.000807, 0.000920, 0.001035, 0.001146, 0.001247, 0.001328, 0.001380, 0.001396, 0.001369, 0.001297, 0.001184, 0.001039, 0.000876, 0.000710, 0.000556, 0.000423, 0.000315, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000014, 0.000018, 0.000022, 0.000028, 0.000034, 0.000041, 0.000049, 0.000059, 0.000070, 0.000084, 0.000099, 0.000118, 0.000140, 0.000165, 0.000196, 0.000232, 0.000275, 0.000325, 0.000384, 0.000452, 0.000529, 0.000617, 0.000715, 0.000821, 0.000933, 0.001047, 0.001156, 0.001255, 0.001334, 0.001385, 0.001400, 0.001371, 0.001299, 0.001185, 0.001039, 0.000876, 0.000710, 0.000556, 0.000423, 0.000315, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000028, 0.000035, 0.000043, 0.000053, 0.000064, 0.000077, 0.000092, 0.000109, 0.000129, 0.000153, 0.000180, 0.000212, 0.000249, 0.000293, 0.000343, 0.000402, 0.000470, 0.000548, 0.000635, 0.000732, 0.000837, 0.000947, 0.001059, 0.001167, 0.001264, 0.001342, 0.001391, 0.001404, 0.001375, 0.001301, 0.001186, 0.001040, 0.000877, 0.000711, 0.000556, 0.000423, 0.000315, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000044, 0.000055, 0.000067, 0.000081, 0.000098, 0.000117, 0.000139, 0.000165, 0.000194, 0.000227, 0.000266, 0.000311, 0.000363, 0.000422, 0.000490, 0.000568, 0.000654, 0.000750, 0.000854, 0.000963, 0.001073, 0.001180, 0.001275, 0.001351, 0.001398, 0.001410, 0.001378, 0.001303, 0.001188, 0.001041, 0.000877, 0.000711, 0.000556, 0.000423, 0.000315, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000069, 0.000084, 0.000102, 0.000123, 0.000148, 0.000175, 0.000206, 0.000242, 0.000283, 0.000330, 0.000383, 0.000443, 0.000512, 0.000589, 0.000676, 0.000771, 0.000873, 0.000981, 0.001089, 0.001194, 0.001287, 0.001361, 0.001407, 0.001416, 0.001383, 0.001307, 0.001190, 0.001043, 0.000878, 0.000711, 0.000557, 0.000423, 0.000315, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000086, 0.000105, 0.000128, 0.000154, 0.000184, 0.000218, 0.000256, 0.000300, 0.000348, 0.000404, 0.000466, 0.000535, 0.000613, 0.000700, 0.000794, 0.000896, 0.001001, 0.001108, 0.001210, 0.001301, 0.001373, 0.001416, 0.001423, 0.001389, 0.001310, 0.001193, 0.001044, 0.000879, 0.000712, 0.000557, 0.000423, 0.000315, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000087, 0.000107, 0.000131, 0.000159, 0.000192, 0.000228, 0.000270, 0.000316, 0.000367, 0.000425, 0.000489, 0.000561, 0.000640, 0.000726, 0.000821, 0.000921, 0.001025, 0.001130, 0.001229, 0.001318, 0.001387, 0.001428, 0.001432, 0.001395, 0.001315, 0.001196, 0.001046, 0.000880, 0.000713, 0.000557, 0.000424, 0.000315, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000087, 0.000108, 0.000134, 0.000163, 0.000198, 0.000237, 0.000281, 0.000331, 0.000386, 0.000447, 0.000514, 0.000588, 0.000668, 0.000756, 0.000850, 0.000950, 0.001052, 0.001155, 0.001252, 0.001337, 0.001403, 0.001441, 0.001443, 0.001403, 0.001321, 0.001200, 0.001049, 0.000882, 0.000713, 0.000558, 0.000424, 0.000316, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000135, 0.000166, 0.000202, 0.000244, 0.000291, 0.000345, 0.000404, 0.000469, 0.000539, 0.000616, 0.000699, 0.000788, 0.000883, 0.000982, 0.001083, 0.001183, 0.001278, 0.001360, 0.001422, 0.001456, 0.001455, 0.001412, 0.001327, 0.001204, 0.001052, 0.000883, 0.000714, 0.000558, 0.000424, 0.000316, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000135, 0.000167, 0.000205, 0.000249, 0.000300, 0.000357, 0.000420, 0.000489, 0.000565, 0.000645, 0.000732, 0.000823, 0.000919, 0.001018, 0.001118, 0.001216, 0.001308, 0.001386, 0.001444, 0.001474, 0.001469, 0.001423, 0.001335, 0.001210, 0.001055, 0.000885, 0.000716, 0.000559, 0.000424, 0.000316, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000135, 0.000168, 0.000206, 0.000252, 0.000306, 0.000367, 0.000434, 0.000509, 0.000589, 0.000675, 0.000765, 0.000860, 0.000958, 0.001058, 0.001158, 0.001254, 0.001342, 0.001417, 0.001470, 0.001496, 0.001486, 0.001436, 0.001345, 0.001216, 0.001059, 0.000888, 0.000717, 0.000560, 0.000425, 0.000316, 0.000232, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000136, 0.000168, 0.000207, 0.000254, 0.000310, 0.000374, 0.000446, 0.000526, 0.000612, 0.000704, 0.000800, 0.000899, 0.001000, 0.001102, 0.001202, 0.001296, 0.001382, 0.001452, 0.001501, 0.001521, 0.001506, 0.001451, 0.001356, 0.001224, 0.001064, 0.000891, 0.000719, 0.000561, 0.000425, 0.000316, 0.000233, 0.000170, 0.000124, 0.000089, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000136, 0.000168, 0.000208, 0.000256, 0.000313, 0.000379, 0.000456, 0.000541, 0.000633, 0.000732, 0.000834, 0.000939, 0.001045, 0.001149, 0.001250, 0.001344, 0.001426, 0.001493, 0.001536, 0.001550, 0.001529, 0.001469, 0.001369, 0.001233, 0.001070, 0.000895, 0.000721, 0.000562, 0.000426, 0.000316, 0.000233, 0.000170, 0.000124, 0.000090, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000136, 0.000168, 0.000208, 0.000256, 0.000314, 0.000383, 0.000462, 0.000552, 0.000651, 0.000757, 0.000867, 0.000979, 0.001091, 0.001200, 0.001303, 0.001396, 0.001477, 0.001539, 0.001577, 0.001585, 0.001557, 0.001490, 0.001384, 0.001243, 0.001077, 0.000899, 0.000724, 0.000563, 0.000426, 0.000317, 0.000233, 0.000170, 0.000124, 0.000090, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000136, 0.000168, 0.000208, 0.000256, 0.000315, 0.000385, 0.000467, 0.000561, 0.000665, 0.000779, 0.000897, 0.001018, 0.001137, 0.001252, 0.001359, 0.001454, 0.001533, 0.001591, 0.001624, 0.001625, 0.001590, 0.001515, 0.001403, 0.001256, 0.001086, 0.000905, 0.000727, 0.000565, 0.000427, 0.000317, 0.000233, 0.000170, 0.000124, 0.000090, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000136, 0.000168, 0.000208, 0.000256, 0.000315, 0.000385, 0.000469, 0.000566, 0.000676, 0.000796, 0.000924, 0.001054, 0.001183, 0.001306, 0.001418, 0.001516, 0.001594, 0.001650, 0.001677, 0.001670, 0.001627, 0.001545, 0.001424, 0.001272, 0.001096, 0.000911, 0.000730, 0.000567, 0.000428, 0.000318, 0.000233, 0.000170, 0.000124, 0.000090, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000136, 0.000168, 0.000208, 0.000256, 0.000315, 0.000386, 0.000470, 0.000569, 0.000683, 0.000810, 0.000946, 0.001087, 0.001226, 0.001359, 0.001479, 0.001581, 0.001661, 0.001715, 0.001736, 0.001723, 0.001671, 0.001579, 0.001450, 0.001290, 0.001108, 0.000919, 0.000735, 0.000569, 0.000430, 0.000318, 0.000233, 0.000170, 0.000124, 0.000090, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000136, 0.000168, 0.000208, 0.000256, 0.000315, 0.000386, 0.000471, 0.000571, 0.000687, 0.000819, 0.000963, 0.001114, 0.001265, 0.001410, 0.001540, 0.001650, 0.001733, 0.001785, 0.001803, 0.001782, 0.001721, 0.001619, 0.001480, 0.001311, 0.001122, 0.000928, 0.000740, 0.000572, 0.000431, 0.000319, 0.000234, 0.000171, 0.000124, 0.000090, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000006, 0.000007, 0.000009, 0.000012, 0.000015, 0.000018, 0.000023, 0.000029, 0.000036, 0.000045, 0.000056, 0.000070, 0.000088, 0.000109, 0.000136, 0.000168, 0.000208, 0.000257, 0.000315, 0.000386, 0.000471, 0.000572, 0.000690, 0.000825, 0.000975, 0.001135, 0.001298, 0.001456, 0.001599, 0.001718, 0.001808, 0.001862, 0.001876, 0.001848, 0.001777, 0.001665, 0.001516, 0.001337, 0.001140, 0.000938, 0.000747, 0.000576, 0.000433, 0.000320, 0.000234, 0.000171, 0.000124, 0.000090, 0.000064, 0.000044, 0.000030, 0.000020, 0.000012, 0.000007, 0.000004, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
